Time,t,t(hr),P,MC_100SCCM_D_Temperature_C,MC_100SCCM_D_Volumetric_Flow_CCM,MC_100SCCM_D_Mass_Flow_SCCM,MC_100SCCM_D_Mass_Flow_Setpoint_SCCM
2025-03-12T05:24:00.308,2025-03-12 05:24:00,4.803888889,38.65,34.17,10.89,27.78,100
2025-03-12T05:24:10.308,2025-03-12 05:24:10,4.806666667,38.64,34.17,10.87,27.73,100
2025-03-12T05:24:20.330,2025-03-12 05:24:20,4.809444444,38.63,34.18,10.88,27.74,100
2025-03-12T05:24:30.319,2025-03-12 05:24:30,4.812222222,38.63,34.19,10.89,27.77,100
2025-03-12T05:24:40.309,2025-03-12 05:24:40,4.815,38.64,34.2,10.91,27.83,100
2025-03-12T05:24:50.330,2025-03-12 05:24:50,4.817777778,38.64,34.21,10.91,27.82,100
2025-03-12T05:25:00.336,2025-03-12 05:25:00,4.820555556,38.65,34.21,10.9,27.81,100
2025-03-12T05:25:10.341,2025-03-12 05:25:10,4.823333333,38.65,34.21,10.9,27.82,100
2025-03-12T05:25:20.347,2025-03-12 05:25:20,4.826111111,38.65,34.22,10.89,27.8,100
2025-03-12T05:25:30.368,2025-03-12 05:25:30,4.828888889,38.66,34.22,10.89,27.81,100
2025-03-12T05:25:40.373,2025-03-12 05:25:40,4.831666667,38.65,34.23,10.9,27.82,100
2025-03-12T05:25:50.363,2025-03-12 05:25:50,4.834444444,38.66,34.23,10.89,27.79,100
2025-03-12T05:26:00.368,2025-03-12 05:26:00,4.837222222,38.65,34.24,10.89,27.79,100
2025-03-12T05:26:10.374,2025-03-12 05:26:10,4.84,38.65,34.24,10.89,27.79,100
2025-03-12T05:26:20.411,2025-03-12 05:26:20,4.842777778,38.65,34.25,10.9,27.81,100
2025-03-12T05:26:30.384,2025-03-12 05:26:30,4.845555555,38.65,34.26,10.88,27.77,100
2025-03-12T05:26:40.389,2025-03-12 05:26:40,4.848333333,38.65,34.26,10.89,27.77,100
2025-03-12T05:26:50.379,2025-03-12 05:26:50,4.851111111,38.64,34.27,10.87,27.72,100
2025-03-12T05:27:00.384,2025-03-12 05:27:00,4.853888889,38.63,34.28,10.88,27.73,100
2025-03-12T05:27:10.390,2025-03-12 05:27:10,4.856666667,38.62,34.28,10.88,27.72,100
2025-03-12T05:27:20.395,2025-03-12 05:27:20,4.859444444,38.61,34.29,10.89,27.75,100
2025-03-12T05:27:30.401,2025-03-12 05:27:30,4.862222222,38.61,34.29,10.9,27.77,100
2025-03-12T05:27:40.406,2025-03-12 05:27:40,4.865,38.61,34.3,10.9,27.78,100
2025-03-12T05:27:50.412,2025-03-12 05:27:50,4.867777778,38.61,34.31,10.9,27.76,100
2025-03-12T05:28:00.417,2025-03-12 05:28:00,4.870555556,38.61,34.31,10.89,27.75,100
2025-03-12T05:28:10.407,2025-03-12 05:28:10,4.873333333,38.61,34.32,10.91,27.79,100
2025-03-12T05:28:20.412,2025-03-12 05:28:20,4.876111111,38.61,34.33,10.82,27.57,100
2025-03-12T05:28:30.417,2025-03-12 05:28:30,4.878888889,38.59,34.33,10.92,27.79,100
2025-03-12T05:28:40.428,2025-03-12 05:28:40,4.881666667,38.59,34.34,10.92,27.8,100
2025-03-12T05:28:50.429,2025-03-12 05:28:50,4.884444444,38.59,34.34,10.89,27.74,100
2025-03-12T05:29:00.434,2025-03-12 05:29:00,4.887222222,38.58,34.35,10.91,27.77,100
2025-03-12T05:29:10.424,2025-03-12 05:29:10,4.89,38.59,34.35,10.98,27.97,100
2025-03-12T05:29:20.434,2025-03-12 05:29:20,4.892777778,38.61,34.36,11.1,28.28,100
2025-03-12T05:29:30.434,2025-03-12 05:29:30,4.895555555,38.63,34.37,11.19,28.52,100
2025-03-12T05:29:40.424,2025-03-12 05:29:40,4.898333333,38.64,34.37,11.23,28.62,100
2025-03-12T05:29:50.445,2025-03-12 05:29:50,4.901111111,38.66,34.38,11.23,28.65,100
2025-03-12T05:30:00.438,2025-03-12 05:30:00,4.903888889,38.67,34.38,11.26,28.72,100
2025-03-12T05:30:10.441,2025-03-12 05:30:10,4.906666667,38.68,34.39,11.26,28.74,100
2025-03-12T05:30:20.430,2025-03-12 05:30:20,4.909444444,38.7,34.4,11.25,28.72,100
2025-03-12T05:30:30.420,2025-03-12 05:30:30,4.912222222,38.7,34.4,11.26,28.74,100
2025-03-12T05:30:40.441,2025-03-12 05:30:40,4.915,38.69,34.41,11.25,28.72,100
2025-03-12T05:30:50.449,2025-03-12 05:30:50,4.917777778,38.68,34.41,11.26,28.74,100
2025-03-12T05:31:00.452,2025-03-12 05:31:00,4.920555556,38.65,34.42,11.25,28.67,100
2025-03-12T05:31:10.441,2025-03-12 05:31:10,4.923333333,38.64,34.42,11.27,28.74,100
2025-03-12T05:31:20.447,2025-03-12 05:31:20,4.926111111,38.64,34.43,11.34,28.89,100
2025-03-12T05:31:30.452,2025-03-12 05:31:30,4.928888889,38.64,34.44,11.34,28.9,100
2025-03-12T05:31:40.460,2025-03-12 05:31:40,4.931666667,38.65,34.44,11.37,28.97,100
2025-03-12T05:31:50.496,2025-03-12 05:31:50,4.934444444,38.66,34.45,11.34,28.92,100
2025-03-12T05:32:00.453,2025-03-12 05:32:00,4.937222222,38.67,34.46,11.36,28.99,100
2025-03-12T05:32:10.459,2025-03-12 05:32:10,4.94,38.68,34.46,11.36,28.97,100
2025-03-12T05:32:20.464,2025-03-12 05:32:20,4.942777778,38.67,34.47,11.33,28.91,100
2025-03-12T05:32:30.454,2025-03-12 05:32:30,4.945555556,38.64,34.48,11.33,28.89,100
2025-03-12T05:32:40.460,2025-03-12 05:32:40,4.948333333,38.65,34.49,11.37,28.99,100
2025-03-12T05:32:50.465,2025-03-12 05:32:50,4.951111111,38.64,34.5,11.31,28.82,100
2025-03-12T05:33:00.455,2025-03-12 05:33:00,4.953888889,38.62,34.51,11.35,28.92,100
2025-03-12T05:33:10.460,2025-03-12 05:33:10,4.956666667,38.63,34.52,11.38,28.99,100
2025-03-12T05:33:20.465,2025-03-12 05:33:20,4.959444444,38.64,34.53,11.33,28.88,100
2025-03-12T05:33:30.471,2025-03-12 05:33:30,4.962222222,38.63,34.53,11.35,28.91,100
2025-03-12T05:33:40.476,2025-03-12 05:33:40,4.965,38.63,34.54,11.31,28.82,100
2025-03-12T05:33:50.482,2025-03-12 05:33:50,4.967777778,38.64,34.54,11.35,28.92,100
2025-03-12T05:34:00.487,2025-03-12 05:34:00,4.970555556,38.66,34.54,11.35,28.93,100
2025-03-12T05:34:10.495,2025-03-12 05:34:10,4.973333333,38.64,34.55,11.31,28.82,100
2025-03-12T05:34:20.498,2025-03-12 05:34:20,4.976111111,38.64,34.55,11.32,28.84,100
2025-03-12T05:34:30.503,2025-03-12 05:34:30,4.978888889,38.64,34.56,11.33,28.87,100
2025-03-12T05:34:40.525,2025-03-12 05:34:40,4.981666667,38.64,34.56,11.31,28.83,100
2025-03-12T05:34:50.514,2025-03-12 05:34:50,4.984444444,38.65,34.56,11.33,28.89,100
2025-03-12T05:35:00.520,2025-03-12 05:35:00,4.987222222,38.67,34.57,11.31,28.84,100
2025-03-12T05:35:10.532,2025-03-12 05:35:10,4.99,38.65,34.57,11.29,28.76,100
2025-03-12T05:35:20.530,2025-03-12 05:35:20,4.992777778,38.64,34.57,11.3,28.79,100
2025-03-12T05:35:30.536,2025-03-12 05:35:30,4.995555556,38.64,34.57,11.32,28.84,100
2025-03-12T05:35:40.542,2025-03-12 05:35:40,4.998333333,38.64,34.57,11.31,28.82,100
2025-03-12T05:35:50.531,2025-03-12 05:35:50,5.001111111,38.63,34.57,11.29,28.78,100
2025-03-12T05:36:00.552,2025-03-12 05:36:00,5.003888889,38.62,34.57,11.3,28.77,100
2025-03-12T05:36:10.526,2025-03-12 05:36:10,5.006666667,38.6,34.57,11.29,28.74,100
2025-03-12T05:36:20.531,2025-03-12 05:36:20,5.009444444,38.59,34.57,11.28,28.7,100
2025-03-12T05:36:30.537,2025-03-12 05:36:30,5.012222222,38.58,34.57,11.24,28.6,100
2025-03-12T05:36:40.542,2025-03-12 05:36:40,5.015,38.58,34.57,11.27,28.67,100
2025-03-12T05:36:50.547,2025-03-12 05:36:50,5.017777778,38.57,34.57,11.26,28.64,100
2025-03-12T05:37:00.556,2025-03-12 05:37:00,5.020555556,38.57,34.57,11.28,28.7,100
2025-03-12T05:37:10.559,2025-03-12 05:37:10,5.023333333,38.57,34.57,11.25,28.61,100
2025-03-12T05:37:20.580,2025-03-12 05:37:20,5.026111111,38.58,34.57,11.26,28.63,100
2025-03-12T05:37:30.570,2025-03-12 05:37:30,5.028888889,38.58,34.57,11.25,28.62,100
2025-03-12T05:37:40.575,2025-03-12 05:37:40,5.031666667,38.59,34.57,11.25,28.62,100
2025-03-12T05:37:50.581,2025-03-12 05:37:50,5.034444445,38.59,34.58,11.29,28.72,100
2025-03-12T05:38:00.586,2025-03-12 05:38:00,5.037222222,38.59,34.58,11.26,28.65,100
2025-03-12T05:38:10.575,2025-03-12 05:38:10,5.04,38.6,34.58,11.24,28.62,100
2025-03-12T05:38:20.580,2025-03-12 05:38:20,5.042777778,38.6,34.58,11.26,28.66,100
2025-03-12T05:38:30.586,2025-03-12 05:38:30,5.045555556,38.59,34.58,11.25,28.63,100
2025-03-12T05:38:40.592,2025-03-12 05:38:40,5.048333333,38.6,34.58,11.28,28.7,100
2025-03-12T05:38:50.597,2025-03-12 05:38:50,5.051111111,38.61,34.58,11.27,28.69,100
2025-03-12T05:39:00.603,2025-03-12 05:39:00,5.053888889,38.62,34.58,11.28,28.72,100
2025-03-12T05:39:10.624,2025-03-12 05:39:10,5.056666667,38.63,34.58,11.27,28.69,100
2025-03-12T05:39:20.614,2025-03-12 05:39:20,5.059444444,38.63,34.58,11.29,28.75,100
2025-03-12T05:39:30.603,2025-03-12 05:39:30,5.062222222,38.64,34.58,11.25,28.66,100
2025-03-12T05:39:40.608,2025-03-12 05:39:40,5.065,38.64,34.58,11.32,28.83,100
2025-03-12T05:39:50.614,2025-03-12 05:39:50,5.067777778,38.64,34.58,11.27,28.73,100
2025-03-12T05:40:00.587,2025-03-12 05:40:00,5.070555556,38.64,34.58,11.28,28.75,100
2025-03-12T05:40:10.593,2025-03-12 05:40:10,5.073333333,38.65,34.57,11.26,28.71,100
2025-03-12T05:40:20.600,2025-03-12 05:40:20,5.076111111,38.65,34.57,11.28,28.76,100
2025-03-12T05:40:30.604,2025-03-12 05:40:30,5.078888889,38.65,34.57,11.25,28.68,100
2025-03-12T05:40:40.609,2025-03-12 05:40:40,5.081666667,38.64,34.57,11.29,28.76,100
2025-03-12T05:40:50.615,2025-03-12 05:40:50,5.084444445,38.62,34.57,11.27,28.71,100
2025-03-12T05:41:00.621,2025-03-12 05:41:00,5.087222222,38.63,34.57,11.28,28.73,100
2025-03-12T05:41:10.626,2025-03-12 05:41:10,5.09,38.63,34.56,11.28,28.74,100
2025-03-12T05:41:20.631,2025-03-12 05:41:20,5.092777778,38.64,34.56,11.29,28.77,100
2025-03-12T05:41:30.621,2025-03-12 05:41:30,5.095555556,38.65,34.56,11.28,28.74,100
2025-03-12T05:41:40.632,2025-03-12 05:41:40,5.098333333,38.65,34.56,11.29,28.76,100
2025-03-12T05:41:50.636,2025-03-12 05:41:50,5.101111111,38.65,34.56,11.27,28.73,100
2025-03-12T05:42:00.637,2025-03-12 05:42:00,5.103888889,38.66,34.55,11.29,28.79,100
2025-03-12T05:42:10.627,2025-03-12 05:42:10,5.106666667,38.66,34.55,11.29,28.78,100
2025-03-12T05:42:20.632,2025-03-12 05:42:20,5.109444444,38.67,34.55,11.28,28.77,100
2025-03-12T05:42:30.637,2025-03-12 05:42:30,5.112222222,38.67,34.55,11.27,28.72,100
2025-03-12T05:42:40.633,2025-03-12 05:42:40,5.115,38.67,34.55,11.3,28.82,100
2025-03-12T05:42:50.632,2025-03-12 05:42:50,5.117777778,38.67,34.54,11.3,28.8,100
2025-03-12T05:43:00.637,2025-03-12 05:43:00,5.120555556,38.68,34.54,11.3,28.81,100
2025-03-12T05:43:10.627,2025-03-12 05:43:10,5.123333333,38.68,34.54,11.27,28.75,100
2025-03-12T05:43:20.632,2025-03-12 05:43:20,5.126111111,38.68,34.53,11.27,28.75,100
2025-03-12T05:43:30.606,2025-03-12 05:43:30,5.128888889,38.68,34.53,11.29,28.8,100
2025-03-12T05:43:40.612,2025-03-12 05:43:40,5.131666667,38.67,34.53,11.27,28.73,100
2025-03-12T05:43:50.617,2025-03-12 05:43:50,5.134444444,38.68,34.53,11.29,28.8,100
2025-03-12T05:44:00.623,2025-03-12 05:44:00,5.137222222,38.67,34.53,11.27,28.76,100
2025-03-12T05:44:10.628,2025-03-12 05:44:10,5.14,38.68,34.53,11.28,28.76,100
2025-03-12T05:44:20.634,2025-03-12 05:44:20,5.142777778,38.67,34.53,11.27,28.75,100
2025-03-12T05:44:30.640,2025-03-12 05:44:30,5.145555556,38.68,34.52,11.29,28.8,100
2025-03-12T05:44:40.644,2025-03-12 05:44:40,5.148333333,38.67,34.52,11.27,28.74,100
2025-03-12T05:44:50.650,2025-03-12 05:44:50,5.151111111,38.66,34.52,11.27,28.73,100
2025-03-12T05:45:00.641,2025-03-12 05:45:00,5.153888889,38.65,34.52,11.28,28.75,100
2025-03-12T05:45:10.661,2025-03-12 05:45:10,5.156666667,38.65,34.52,11.27,28.72,100
2025-03-12T05:45:20.650,2025-03-12 05:45:20,5.159444444,38.66,34.52,11.28,28.74,100
2025-03-12T05:45:30.640,2025-03-12 05:45:30,5.162222222,38.66,34.52,11.25,28.68,100
2025-03-12T05:45:40.653,2025-03-12 05:45:40,5.165,38.65,34.52,11.24,28.66,100
2025-03-12T05:45:50.651,2025-03-12 05:45:50,5.167777778,38.64,34.51,11.28,28.76,100
2025-03-12T05:46:00.641,2025-03-12 05:46:00,5.170555555,38.63,34.51,11.27,28.72,100
2025-03-12T05:46:10.646,2025-03-12 05:46:10,5.173333333,38.62,34.51,11.26,28.68,100
2025-03-12T05:46:20.652,2025-03-12 05:46:20,5.176111111,38.62,34.5,11.26,28.67,100
2025-03-12T05:46:30.642,2025-03-12 05:46:30,5.178888889,38.62,34.5,11.24,28.61,100
2025-03-12T05:46:40.647,2025-03-12 05:46:40,5.181666667,38.62,34.5,11.27,28.71,100
2025-03-12T05:46:50.653,2025-03-12 05:46:50,5.184444444,38.62,34.49,11.24,28.63,100
2025-03-12T05:47:00.643,2025-03-12 05:47:00,5.187222222,38.62,34.49,11.28,28.72,100
2025-03-12T05:47:10.633,2025-03-12 05:47:10,5.19,38.62,34.48,11.28,28.72,100
2025-03-12T05:47:20.639,2025-03-12 05:47:20,5.192777778,38.63,34.48,11.27,28.72,100
2025-03-12T05:47:30.627,2025-03-12 05:47:30,5.195555556,38.63,34.48,11.24,28.62,100
2025-03-12T05:47:40.633,2025-03-12 05:47:40,5.198333333,38.63,34.47,11.27,28.71,100
2025-03-12T05:47:50.657,2025-03-12 05:47:50,5.201111111,38.63,34.47,11.27,28.7,100
2025-03-12T05:48:00.644,2025-03-12 05:48:00,5.203888889,38.63,34.47,11.28,28.75,100
2025-03-12T05:48:10.633,2025-03-12 05:48:10,5.206666667,38.63,34.46,11.27,28.71,100
2025-03-12T05:48:20.639,2025-03-12 05:48:20,5.209444444,38.63,34.46,11.28,28.74,100
2025-03-12T05:48:30.644,2025-03-12 05:48:30,5.212222222,38.63,34.46,11.26,28.69,100
2025-03-12T05:48:40.634,2025-03-12 05:48:40,5.215,38.63,34.45,11.28,28.73,100
2025-03-12T05:48:50.640,2025-03-12 05:48:50,5.217777778,38.63,34.45,11.28,28.73,100
2025-03-12T05:49:00.645,2025-03-12 05:49:00,5.220555555,38.62,34.45,11.26,28.68,100
2025-03-12T05:49:10.651,2025-03-12 05:49:10,5.223333333,38.62,34.44,11.25,28.67,100
2025-03-12T05:49:20.659,2025-03-12 05:49:20,5.226111111,38.62,34.44,11.25,28.65,100
2025-03-12T05:49:30.694,2025-03-12 05:49:30,5.228888889,38.62,34.44,11.25,28.65,100
2025-03-12T05:49:40.684,2025-03-12 05:49:40,5.231666667,38.61,34.44,11.26,28.68,100
2025-03-12T05:49:50.690,2025-03-12 05:49:50,5.234444444,38.61,34.43,11.24,28.64,100
2025-03-12T05:50:00.695,2025-03-12 05:50:00,5.237222222,38.61,34.43,11.27,28.69,100
2025-03-12T05:50:10.700,2025-03-12 05:50:10,5.24,38.61,34.43,11.29,28.74,100
2025-03-12T05:50:20.706,2025-03-12 05:50:20,5.242777778,38.61,34.43,11.29,28.75,100
2025-03-12T05:50:30.727,2025-03-12 05:50:30,5.245555556,38.61,34.43,11.28,28.73,100
2025-03-12T05:50:40.700,2025-03-12 05:50:40,5.248333333,38.62,34.42,11.26,28.69,100
2025-03-12T05:50:50.706,2025-03-12 05:50:50,5.251111111,38.62,34.42,11.26,28.68,100
2025-03-12T05:51:00.711,2025-03-12 05:51:00,5.253888889,38.62,34.42,11.27,28.71,100
2025-03-12T05:51:10.717,2025-03-12 05:51:10,5.256666667,38.57,34.42,11.23,28.57,100
2025-03-12T05:51:20.722,2025-03-12 05:51:20,5.259444444,38.56,34.42,11.25,28.62,100
2025-03-12T05:51:30.712,2025-03-12 05:51:30,5.262222222,38.56,34.42,11.27,28.66,100
2025-03-12T05:51:40.717,2025-03-12 05:51:40,5.265,38.58,34.42,11.3,28.76,100
2025-03-12T05:51:50.723,2025-03-12 05:51:50,5.267777778,38.6,34.42,11.3,28.78,100
2025-03-12T05:52:00.728,2025-03-12 05:52:00,5.270555555,38.63,34.41,11.26,28.69,100
2025-03-12T05:52:10.717,2025-03-12 05:52:10,5.273333333,38.64,34.41,11.26,28.69,100
2025-03-12T05:52:20.707,2025-03-12 05:52:20,5.276111111,38.65,34.41,11.29,28.78,100
2025-03-12T05:52:30.713,2025-03-12 05:52:30,5.278888889,38.66,34.4,11.28,28.77,100
2025-03-12T05:52:40.719,2025-03-12 05:52:40,5.281666667,38.67,34.4,11.28,28.78,100
2025-03-12T05:52:50.724,2025-03-12 05:52:50,5.284444444,38.68,34.4,11.29,28.8,100
2025-03-12T05:53:00.729,2025-03-12 05:53:00,5.287222222,38.69,34.4,11.28,28.79,100
2025-03-12T05:53:10.734,2025-03-12 05:53:10,5.29,38.69,34.4,11.27,28.78,100
2025-03-12T05:53:20.739,2025-03-12 05:53:20,5.292777778,38.7,34.4,11.3,28.85,100
2025-03-12T05:53:30.745,2025-03-12 05:53:30,5.295555556,38.69,34.4,11.29,28.82,100
2025-03-12T05:53:40.751,2025-03-12 05:53:40,5.298333333,38.69,34.39,11.28,28.79,100
2025-03-12T05:53:50.746,2025-03-12 05:53:50,5.301111111,38.69,34.39,11.3,28.84,100
2025-03-12T05:54:00.746,2025-03-12 05:54:00,5.303888889,38.68,34.39,11.3,28.84,100
2025-03-12T05:54:10.751,2025-03-12 05:54:10,5.306666667,38.68,34.38,11.28,28.79,100
2025-03-12T05:54:20.756,2025-03-12 05:54:20,5.309444444,38.68,34.38,11.27,28.77,100
2025-03-12T05:54:30.746,2025-03-12 05:54:30,5.312222222,38.68,34.38,11.28,28.78,100
2025-03-12T05:54:40.738,2025-03-12 05:54:40,5.315,38.69,34.38,11.29,28.81,100
2025-03-12T05:54:50.725,2025-03-12 05:54:50,5.317777778,38.69,34.38,11.29,28.84,100
2025-03-12T05:55:00.730,2025-03-12 05:55:00,5.320555556,38.68,34.38,11.25,28.72,100
2025-03-12T05:55:10.736,2025-03-12 05:55:10,5.323333333,38.68,34.37,11.28,28.79,100
2025-03-12T05:55:20.726,2025-03-12 05:55:20,5.326111111,38.69,34.37,11.29,28.82,100
2025-03-12T05:55:30.731,2025-03-12 05:55:30,5.328888889,38.69,34.37,11.28,28.8,100
2025-03-12T05:55:40.721,2025-03-12 05:55:40,5.331666667,38.69,34.36,11.3,28.86,100
2025-03-12T05:55:50.726,2025-03-12 05:55:50,5.334444444,38.69,34.36,11.29,28.82,100
2025-03-12T05:56:00.716,2025-03-12 05:56:00,5.337222222,38.7,34.35,11.32,28.9,100
2025-03-12T05:56:10.737,2025-03-12 05:56:10,5.34,38.72,34.35,11.39,29.11,100
2025-03-12T05:56:20.743,2025-03-12 05:56:20,5.342777778,38.83,34.34,11.38,29.15,100
2025-03-12T05:56:30.782,2025-03-12 05:56:30,5.345555556,38.9,34.34,11.37,29.2,100
2025-03-12T05:56:40.754,2025-03-12 05:56:40,5.348333333,38.93,34.34,11.35,29.14,100
2025-03-12T05:56:50.761,2025-03-12 05:56:50,5.351111111,38.93,34.33,11.36,29.18,100
2025-03-12T05:57:00.765,2025-03-12 05:57:00,5.353888889,38.92,34.33,11.35,29.13,100
2025-03-12T05:57:10.754,2025-03-12 05:57:10,5.356666667,38.91,34.33,11.35,29.15,100
2025-03-12T05:57:20.744,2025-03-12 05:57:20,5.359444444,38.89,34.33,11.34,29.1,100
2025-03-12T05:57:30.749,2025-03-12 05:57:30,5.362222222,38.88,34.32,11.35,29.12,100
2025-03-12T05:57:40.755,2025-03-12 05:57:40,5.365,38.88,34.32,11.33,29.07,100
2025-03-12T05:57:50.744,2025-03-12 05:57:50,5.367777778,38.87,34.31,11.34,29.08,100
2025-03-12T05:58:00.754,2025-03-12 05:58:00,5.370555556,38.86,34.31,11.33,29.05,100
2025-03-12T05:58:10.758,2025-03-12 05:58:10,5.373333333,38.86,34.31,11.34,29.07,100
2025-03-12T05:58:20.761,2025-03-12 05:58:20,5.376111111,38.85,34.31,11.36,29.11,100
2025-03-12T05:58:30.751,2025-03-12 05:58:30,5.378888889,38.85,34.31,11.35,29.09,100
2025-03-12T05:58:40.757,2025-03-12 05:58:40,5.381666667,38.84,34.3,11.32,29,100
2025-03-12T05:58:50.762,2025-03-12 05:58:50,5.384444444,38.84,34.3,11.36,29.11,100
2025-03-12T05:59:00.769,2025-03-12 05:59:00,5.387222222,38.83,34.3,11.36,29.1,100
2025-03-12T05:59:10.772,2025-03-12 05:59:10,5.39,38.83,34.3,11.35,29.07,100
2025-03-12T05:59:20.762,2025-03-12 05:59:20,5.392777778,38.83,34.3,11.33,29.03,100
2025-03-12T05:59:30.752,2025-03-12 05:59:30,5.395555556,38.83,34.3,11.34,29.07,100
2025-03-12T05:59:40.757,2025-03-12 05:59:40,5.398333333,38.83,34.3,11.34,29.07,100
2025-03-12T05:59:50.763,2025-03-12 05:59:50,5.401111111,38.83,34.3,11.34,29.06,100
2025-03-12T06:00:00.785,2025-03-12 06:00:00,5.403888889,38.83,34.3,11.35,29.07,100
2025-03-12T06:00:10.774,2025-03-12 06:00:10,5.406666667,38.83,34.3,11.31,28.98,100
2025-03-12T06:00:20.764,2025-03-12 06:00:20,5.409444445,38.83,34.29,11.31,28.99,100
2025-03-12T06:00:30.771,2025-03-12 06:00:30,5.412222222,38.82,34.29,11.34,29.06,100
2025-03-12T06:00:40.777,2025-03-12 06:00:40,5.415,38.82,34.29,11.33,29.04,100
2025-03-12T06:00:50.764,2025-03-12 06:00:50,5.417777778,38.81,34.28,11.32,29.01,100
2025-03-12T06:01:00.770,2025-03-12 06:01:00,5.420555556,38.8,34.28,11.32,28.98,100
2025-03-12T06:01:10.761,2025-03-12 06:01:10,5.423333333,38.8,34.27,11.34,29.03,100
2025-03-12T06:01:20.765,2025-03-12 06:01:20,5.426111111,38.8,34.27,11.33,29.02,100
2025-03-12T06:01:30.770,2025-03-12 06:01:30,5.428888889,38.79,34.26,11.31,28.97,100
2025-03-12T06:01:40.776,2025-03-12 06:01:40,5.431666667,38.77,34.26,11.3,28.93,100
2025-03-12T06:01:50.749,2025-03-12 06:01:50,5.434444444,38.76,34.26,11.29,28.89,100
2025-03-12T06:02:00.755,2025-03-12 06:02:00,5.437222222,38.76,34.25,11.32,28.95,100
2025-03-12T06:02:10.745,2025-03-12 06:02:10,5.44,38.77,34.25,11.3,28.92,100
2025-03-12T06:02:20.766,2025-03-12 06:02:20,5.442777778,38.78,34.24,11.34,29.03,100
2025-03-12T06:02:30.756,2025-03-12 06:02:30,5.445555556,38.78,34.24,11.31,28.94,100
2025-03-12T06:02:40.761,2025-03-12 06:02:40,5.448333333,38.79,34.23,11.33,29.01,100
2025-03-12T06:02:50.767,2025-03-12 06:02:50,5.451111111,38.79,34.22,11.34,29.03,100
2025-03-12T06:03:00.772,2025-03-12 06:03:00,5.453888889,38.79,34.21,11.34,29.04,100
2025-03-12T06:03:10.778,2025-03-12 06:03:10,5.456666667,38.8,34.21,11.35,29.06,100
2025-03-12T06:03:20.783,2025-03-12 06:03:20,5.459444445,38.8,34.2,11.31,28.96,100
2025-03-12T06:03:30.793,2025-03-12 06:03:30,5.462222222,38.8,34.2,11.31,28.96,100
2025-03-12T06:03:40.801,2025-03-12 06:03:40,5.465,38.79,34.19,11.34,29.05,100
2025-03-12T06:03:50.783,2025-03-12 06:03:50,5.467777778,38.79,34.18,11.34,29.04,100
2025-03-12T06:04:00.788,2025-03-12 06:04:00,5.470555556,38.78,34.18,11.32,28.97,100
2025-03-12T06:04:10.778,2025-03-12 06:04:10,5.473333333,38.78,34.17,11.33,29.01,100
2025-03-12T06:04:20.783,2025-03-12 06:04:20,5.476111111,38.78,34.17,11.33,29.01,100
2025-03-12T06:04:30.789,2025-03-12 06:04:30,5.478888889,38.77,34.17,11.31,28.95,100
2025-03-12T06:04:40.794,2025-03-12 06:04:40,5.481666667,38.77,34.17,11.3,28.92,100
2025-03-12T06:04:50.800,2025-03-12 06:04:50,5.484444444,38.77,34.17,11.33,29.01,100
2025-03-12T06:05:00.805,2025-03-12 06:05:00,5.487222222,38.77,34.17,11.32,28.99,100
2025-03-12T06:05:10.811,2025-03-12 06:05:10,5.49,38.77,34.17,11.31,28.94,100
2025-03-12T06:05:20.816,2025-03-12 06:05:20,5.492777778,38.77,34.17,11.33,29,100
2025-03-12T06:05:30.822,2025-03-12 06:05:30,5.495555556,38.77,34.17,11.34,29.02,100
2025-03-12T06:05:40.827,2025-03-12 06:05:40,5.498333333,38.77,34.17,11.31,28.94,100
2025-03-12T06:05:50.849,2025-03-12 06:05:50,5.501111111,38.76,34.17,11.31,28.94,100
2025-03-12T06:06:00.838,2025-03-12 06:06:00,5.503888889,38.76,34.16,11.34,29.03,100
2025-03-12T06:06:10.844,2025-03-12 06:06:10,5.506666667,38.77,34.16,11.31,28.96,100
2025-03-12T06:06:20.849,2025-03-12 06:06:20,5.509444444,38.77,34.16,11.32,28.97,100
2025-03-12T06:06:30.855,2025-03-12 06:06:30,5.512222222,38.77,34.16,11.32,28.97,100
2025-03-12T06:06:40.844,2025-03-12 06:06:40,5.515,38.77,34.16,11.31,28.94,100
2025-03-12T06:06:50.849,2025-03-12 06:06:50,5.517777778,38.78,34.16,11.32,28.99,100
2025-03-12T06:07:00.855,2025-03-12 06:07:00,5.520555556,38.78,34.16,11.34,29.02,100
2025-03-12T06:07:10.844,2025-03-12 06:07:10,5.523333333,38.78,34.16,11.34,29.02,100
2025-03-12T06:07:20.850,2025-03-12 06:07:20,5.526111111,38.78,34.16,11.31,28.96,100
2025-03-12T06:07:30.856,2025-03-12 06:07:30,5.528888889,38.78,34.16,11.31,28.95,100
2025-03-12T06:07:40.862,2025-03-12 06:07:40,5.531666667,38.78,34.16,11.32,28.99,100
2025-03-12T06:07:50.867,2025-03-12 06:07:50,5.534444444,38.79,34.16,11.36,29.1,100
2025-03-12T06:08:00.872,2025-03-12 06:08:00,5.537222222,38.8,34.16,11.34,29.07,100
2025-03-12T06:08:10.878,2025-03-12 06:08:10,5.54,38.8,34.16,11.29,28.93,100
2025-03-12T06:08:20.883,2025-03-12 06:08:20,5.542777778,38.79,34.16,11.34,29.05,100
2025-03-12T06:08:30.873,2025-03-12 06:08:30,5.545555555,38.76,34.16,11.3,28.91,100
