Time,t,t(hr),P,ae_ch8_Temperature_C,ae_ch8_Volumetric_Flow_CCM,ae_ch8_Mass_Flow_SCCM,ae_ch8_Mass_Flow_Setpoint_SCCM
2025-03-19T15:47:28.080,2025-03-19 15:47:28,3.284166667,14.92,26.03,98.96,100.17,100
2025-03-19T15:47:38.082,2025-03-19 15:47:38,3.286944444,14.93,26.03,98.76,99.96,100
2025-03-19T15:47:48.105,2025-03-19 15:47:48,3.289722222,14.92,26.02,98.93,100.14,100
2025-03-19T15:47:58.088,2025-03-19 15:47:58,3.2925,14.93,26.02,98.94,100.14,100
2025-03-19T15:48:08.104,2025-03-19 15:48:08,3.295277778,14.93,26.02,99.04,100.24,100
2025-03-19T15:48:18.090,2025-03-19 15:48:18,3.298055556,14.93,26.02,98.86,100.06,100
2025-03-19T15:48:28.092,2025-03-19 15:48:28,3.300833333,14.92,26.02,98.99,100.2,100
2025-03-19T15:48:38.094,2025-03-19 15:48:38,3.303611111,14.93,26.02,98.77,99.98,100
2025-03-19T15:48:48.096,2025-03-19 15:48:48,3.306388889,14.92,26.02,99.01,100.22,100
2025-03-19T15:48:58.098,2025-03-19 15:48:58,3.309166667,14.93,26.02,98.69,99.91,100
2025-03-19T15:49:08.100,2025-03-19 15:49:08,3.311944445,14.93,26.02,98.89,100.1,100
2025-03-19T15:49:18.102,2025-03-19 15:49:18,3.314722222,14.93,26.02,99.02,100.23,100
2025-03-19T15:49:28.140,2025-03-19 15:49:28,3.3175,14.92,26.02,98.68,99.88,100
2025-03-19T15:49:38.123,2025-03-19 15:49:38,3.320277778,14.93,26.01,98.65,99.86,100
2025-03-19T15:49:48.125,2025-03-19 15:49:48,3.323055556,14.93,26.01,98.68,99.88,100
2025-03-19T15:49:58.126,2025-03-19 15:49:58,3.325833333,14.93,26.01,98.66,99.87,100
2025-03-19T15:50:08.144,2025-03-19 15:50:08,3.328611111,14.93,26.01,98.67,99.92,100
2025-03-19T15:50:18.115,2025-03-19 15:50:18,3.331388889,14.93,26.01,98.83,100.05,100
2025-03-19T15:50:28.117,2025-03-19 15:50:28,3.334166667,14.93,26.01,98.66,99.88,100
2025-03-19T15:50:38.119,2025-03-19 15:50:38,3.336944444,14.93,26.01,98.63,99.85,100
2025-03-19T15:50:48.121,2025-03-19 15:50:48,3.339722222,14.93,26.01,98.81,100.02,100
2025-03-19T15:50:58.123,2025-03-19 15:50:58,3.3425,14.93,26.01,98.94,100.15,100
2025-03-19T15:51:08.125,2025-03-19 15:51:08,3.345277778,14.93,26.01,98.59,99.84,100
2025-03-19T15:51:18.127,2025-03-19 15:51:18,3.348055556,14.93,26.01,98.74,99.99,100
2025-03-19T15:51:28.161,2025-03-19 15:51:28,3.350833333,14.93,26.01,99.03,100.26,100
2025-03-19T15:51:38.148,2025-03-19 15:51:38,3.353611111,14.93,26.01,98.63,99.85,100
2025-03-19T15:51:48.149,2025-03-19 15:51:48,3.356388889,14.93,26,98.95,100.17,100
2025-03-19T15:51:58.151,2025-03-19 15:51:58,3.359166667,14.93,26,98.8,100.02,100
2025-03-19T15:52:08.185,2025-03-19 15:52:08,3.361944445,14.93,26,98.73,99.98,100
2025-03-19T15:52:18.155,2025-03-19 15:52:18,3.364722222,14.93,26,98.87,100.11,100
2025-03-19T15:52:28.157,2025-03-19 15:52:28,3.3675,14.93,26,98.82,100.06,100
2025-03-19T15:52:38.159,2025-03-19 15:52:38,3.370277778,14.93,26,98.76,100.02,100
2025-03-19T15:52:48.161,2025-03-19 15:52:48,3.373055556,14.93,26,98.61,99.87,100
2025-03-19T15:52:58.163,2025-03-19 15:52:58,3.375833333,14.93,26,98.86,100.1,100
2025-03-19T15:53:08.165,2025-03-19 15:53:08,3.378611111,14.93,26,98.81,100.07,100
2025-03-19T15:53:18.167,2025-03-19 15:53:18,3.381388889,14.93,26,98.63,99.88,100
2025-03-19T15:53:28.185,2025-03-19 15:53:28,3.384166667,14.93,26,98.71,99.96,100
2025-03-19T15:53:38.171,2025-03-19 15:53:38,3.386944444,14.93,26,98.62,99.87,100
2025-03-19T15:53:48.189,2025-03-19 15:53:48,3.389722222,14.93,26,98.89,100.15,100
2025-03-19T15:53:58.175,2025-03-19 15:53:58,3.3925,14.93,26,98.72,99.98,100
2025-03-19T15:54:08.177,2025-03-19 15:54:08,3.395277778,14.93,26,98.62,99.87,100
2025-03-19T15:54:18.178,2025-03-19 15:54:18,3.398055556,14.93,26,98.82,100.08,100
2025-03-19T15:54:28.180,2025-03-19 15:54:28,3.400833333,14.93,26,98.67,99.93,100
2025-03-19T15:54:38.183,2025-03-19 15:54:38,3.403611111,14.93,26,99.01,100.27,100
2025-03-19T15:54:48.201,2025-03-19 15:54:48,3.406388889,14.93,26,98.6,99.85,100
2025-03-19T15:54:58.186,2025-03-19 15:54:58,3.409166667,14.93,26,98.69,99.94,100
2025-03-19T15:55:08.205,2025-03-19 15:55:08,3.411944445,14.93,26,98.6,99.86,100
2025-03-19T15:55:18.191,2025-03-19 15:55:18,3.414722222,14.93,26,98.85,100.11,100
2025-03-19T15:55:28.209,2025-03-19 15:55:28,3.4175,14.93,26,98.63,99.89,100
2025-03-19T15:55:38.195,2025-03-19 15:55:38,3.420277778,14.93,26,98.63,99.9,100
2025-03-19T15:55:48.199,2025-03-19 15:55:48,3.423055556,14.93,25.99,98.66,99.92,100
2025-03-19T15:55:58.199,2025-03-19 15:55:58,3.425833333,14.93,25.99,98.64,99.92,100
2025-03-19T15:56:08.185,2025-03-19 15:56:08,3.428611111,14.93,25.99,98.67,99.95,100
2025-03-19T15:56:18.187,2025-03-19 15:56:18,3.431388889,14.93,25.99,98.76,100.01,100
2025-03-19T15:56:28.190,2025-03-19 15:56:28,3.434166667,14.93,25.99,99,100.26,100
2025-03-19T15:56:38.208,2025-03-19 15:56:38,3.436944444,14.93,25.99,98.77,100.03,100
2025-03-19T15:56:48.193,2025-03-19 15:56:48,3.439722222,14.94,25.99,98.65,99.95,100
2025-03-19T15:56:58.217,2025-03-19 15:56:58,3.4425,14.94,25.99,98.64,99.94,100
2025-03-19T15:57:08.182,2025-03-19 15:57:08,3.445277778,14.94,25.98,98.63,99.93,100
2025-03-19T15:57:18.184,2025-03-19 15:57:18,3.448055556,14.94,25.98,98.69,99.99,100
2025-03-19T15:57:28.202,2025-03-19 15:57:28,3.450833333,14.94,25.98,98.51,99.81,100
2025-03-19T15:57:38.236,2025-03-19 15:57:38,3.453611111,14.93,25.98,98.72,100.01,100
2025-03-19T15:57:48.206,2025-03-19 15:57:48,3.456388889,14.94,25.98,98.73,100.03,100
2025-03-19T15:57:58.229,2025-03-19 15:57:58,3.459166667,14.94,25.98,98.56,99.86,100
2025-03-19T15:58:08.210,2025-03-19 15:58:08,3.461944445,14.94,25.98,98.63,99.93,100
2025-03-19T15:58:18.212,2025-03-19 15:58:18,3.464722222,14.94,25.98,98.82,100.11,100
2025-03-19T15:58:28.213,2025-03-19 15:58:28,3.4675,14.94,25.98,98.94,100.25,100
2025-03-19T15:58:38.233,2025-03-19 15:58:38,3.470277778,14.94,25.98,98.76,100.06,100
2025-03-19T15:58:48.218,2025-03-19 15:58:48,3.473055556,14.94,25.98,98.7,100,100
2025-03-19T15:58:58.226,2025-03-19 15:58:58,3.475833333,14.94,25.98,98.82,100.12,100
2025-03-19T15:59:08.222,2025-03-19 15:59:08,3.478611111,14.94,25.98,98.74,100.04,100
2025-03-19T15:59:18.224,2025-03-19 15:59:18,3.481388889,14.94,25.98,98.66,99.96,100
2025-03-19T15:59:28.242,2025-03-19 15:59:28,3.484166667,14.94,25.98,98.68,99.98,100
2025-03-19T15:59:38.244,2025-03-19 15:59:38,3.486944445,14.94,25.98,98.74,100.04,100
2025-03-19T15:59:48.230,2025-03-19 15:59:48,3.489722222,14.94,25.98,98.66,99.96,100
2025-03-19T15:59:58.248,2025-03-19 15:59:58,3.4925,14.94,25.98,98.64,99.99,100
2025-03-19T16:00:08.234,2025-03-19 16:00:08,3.495277778,14.94,25.98,98.52,99.85,100
2025-03-19T16:00:18.237,2025-03-19 16:00:18,3.498055556,14.94,25.98,98.55,99.87,100
2025-03-19T16:00:28.255,2025-03-19 16:00:28,3.500833333,14.94,25.98,98.65,99.95,100
2025-03-19T16:00:38.240,2025-03-19 16:00:38,3.503611111,14.94,25.98,98.85,100.17,100
2025-03-19T16:00:48.226,2025-03-19 16:00:48,3.506388889,14.94,25.98,98.67,99.99,100
2025-03-19T16:00:58.228,2025-03-19 16:00:58,3.509166667,14.94,25.98,98.73,100.07,100
2025-03-19T16:01:08.232,2025-03-19 16:01:08,3.511944445,14.94,25.98,98.93,100.25,100
2025-03-19T16:01:18.232,2025-03-19 16:01:18,3.514722222,14.94,25.98,98.6,99.94,100
2025-03-19T16:01:28.234,2025-03-19 16:01:28,3.5175,14.94,25.98,98.79,100.14,100
2025-03-19T16:01:38.268,2025-03-19 16:01:38,3.520277778,14.94,25.98,98.88,100.21,100
2025-03-19T16:01:48.238,2025-03-19 16:01:48,3.523055556,14.94,25.98,98.5,99.84,100
2025-03-19T16:01:58.240,2025-03-19 16:01:58,3.525833333,14.94,25.98,98.56,99.91,100
2025-03-19T16:02:08.259,2025-03-19 16:02:08,3.528611111,14.94,25.98,98.7,100.05,100
2025-03-19T16:02:18.261,2025-03-19 16:02:18,3.531388889,14.94,25.98,98.54,99.88,100
2025-03-19T16:02:28.263,2025-03-19 16:02:28,3.534166667,14.94,25.98,98.7,100.05,100
2025-03-19T16:02:38.264,2025-03-19 16:02:38,3.536944445,14.94,25.98,98.65,99.99,100
2025-03-19T16:02:48.266,2025-03-19 16:02:48,3.539722222,14.94,25.98,98.57,99.91,100
2025-03-19T16:02:58.271,2025-03-19 16:02:58,3.5425,14.94,25.98,98.6,99.94,100
2025-03-19T16:03:08.287,2025-03-19 16:03:08,3.545277778,14.95,25.97,98.61,99.96,100
2025-03-19T16:03:18.289,2025-03-19 16:03:18,3.548055556,14.95,25.97,98.58,99.94,100
2025-03-19T16:03:28.291,2025-03-19 16:03:28,3.550833333,14.94,25.97,98.54,99.89,100
2025-03-19T16:03:38.293,2025-03-19 16:03:38,3.553611111,14.95,25.97,98.59,99.93,100
2025-03-19T16:03:48.311,2025-03-19 16:03:48,3.556388889,14.94,25.97,98.78,100.13,100
2025-03-19T16:03:58.297,2025-03-19 16:03:58,3.559166667,14.94,25.97,98.61,99.96,100
2025-03-19T16:04:08.299,2025-03-19 16:04:08,3.561944444,14.94,25.97,98.61,99.96,100
2025-03-19T16:04:18.306,2025-03-19 16:04:18,3.564722222,14.95,25.97,98.56,99.91,100
2025-03-19T16:04:28.303,2025-03-19 16:04:28,3.5675,14.95,25.97,98.48,99.85,100
2025-03-19T16:04:38.290,2025-03-19 16:04:38,3.570277778,14.95,25.97,98.48,99.87,100
2025-03-19T16:04:48.292,2025-03-19 16:04:48,3.573055556,14.95,25.96,98.64,100.03,100
2025-03-19T16:04:58.294,2025-03-19 16:04:58,3.575833333,14.95,25.96,98.53,99.89,100
2025-03-19T16:05:08.296,2025-03-19 16:05:08,3.578611111,14.95,25.96,98.56,99.95,100
2025-03-19T16:05:18.330,2025-03-19 16:05:18,3.581388889,14.95,25.96,98.61,100,100
2025-03-19T16:05:28.300,2025-03-19 16:05:28,3.584166667,14.95,25.96,98.5,99.89,100
2025-03-19T16:05:38.302,2025-03-19 16:05:38,3.586944445,14.95,25.96,98.75,100.15,100
2025-03-19T16:05:48.303,2025-03-19 16:05:48,3.589722222,14.95,25.96,98.85,100.24,100
2025-03-19T16:05:58.305,2025-03-19 16:05:58,3.5925,14.95,25.96,98.55,99.94,100
2025-03-19T16:06:08.307,2025-03-19 16:06:08,3.595277778,14.95,25.96,98.47,99.86,100
2025-03-19T16:06:18.310,2025-03-19 16:06:18,3.598055556,14.95,25.96,98.68,100.07,100
2025-03-19T16:06:28.311,2025-03-19 16:06:28,3.600833333,14.95,25.95,98.46,99.85,100
2025-03-19T16:06:38.316,2025-03-19 16:06:38,3.603611111,14.95,25.95,98.51,99.91,100
2025-03-19T16:06:48.315,2025-03-19 16:06:48,3.606388889,14.95,25.95,98.63,100.03,100
2025-03-19T16:06:58.317,2025-03-19 16:06:58,3.609166667,14.95,25.95,98.49,99.88,100
2025-03-19T16:07:08.356,2025-03-19 16:07:08,3.611944444,14.95,25.94,98.64,100.04,100
2025-03-19T16:07:18.321,2025-03-19 16:07:18,3.614722222,14.95,25.94,98.49,99.89,100
2025-03-19T16:07:28.328,2025-03-19 16:07:28,3.6175,14.95,25.94,98.7,100.1,100
2025-03-19T16:07:38.328,2025-03-19 16:07:38,3.620277778,14.95,25.94,98.49,99.89,100
2025-03-19T16:07:48.327,2025-03-19 16:07:48,3.623055556,14.95,25.94,98.49,99.89,100
2025-03-19T16:07:58.361,2025-03-19 16:07:58,3.625833333,14.95,25.94,98.47,99.88,100
2025-03-19T16:08:08.331,2025-03-19 16:08:08,3.628611111,14.95,25.94,98.69,100.11,100
2025-03-19T16:08:18.333,2025-03-19 16:08:18,3.631388889,14.95,25.93,98.71,100.11,100
2025-03-19T16:08:28.336,2025-03-19 16:08:28,3.634166667,14.95,25.93,98.79,100.19,100
2025-03-19T16:08:38.337,2025-03-19 16:08:38,3.636944445,14.95,25.93,98.6,100.01,100
2025-03-19T16:08:48.355,2025-03-19 16:08:48,3.639722222,14.95,25.93,98.42,99.84,100
2025-03-19T16:08:58.341,2025-03-19 16:08:58,3.6425,14.95,25.93,98.6,100.02,100
2025-03-19T16:09:08.343,2025-03-19 16:09:08,3.645277778,14.95,25.93,98.44,99.86,100
2025-03-19T16:09:18.361,2025-03-19 16:09:18,3.648055556,14.95,25.93,98.47,99.89,100
2025-03-19T16:09:28.331,2025-03-19 16:09:28,3.650833333,14.95,25.93,98.85,100.26,100
2025-03-19T16:09:38.333,2025-03-19 16:09:38,3.653611111,14.95,25.93,98.86,100.27,100
2025-03-19T16:09:48.335,2025-03-19 16:09:48,3.656388889,14.95,25.93,98.56,100,100
2025-03-19T16:09:58.337,2025-03-19 16:09:58,3.659166667,14.95,25.93,98.51,99.93,100
2025-03-19T16:10:08.339,2025-03-19 16:10:08,3.661944444,14.95,25.93,98.62,100.06,100
2025-03-19T16:10:18.357,2025-03-19 16:10:18,3.664722222,14.95,25.93,98.45,99.89,100
2025-03-19T16:10:28.375,2025-03-19 16:10:28,3.6675,14.95,25.93,98.41,99.85,100
2025-03-19T16:10:38.362,2025-03-19 16:10:38,3.670277778,14.96,25.93,98.63,100.08,100
2025-03-19T16:10:48.366,2025-03-19 16:10:48,3.673055556,14.96,25.93,98.48,99.92,100
2025-03-19T16:10:58.366,2025-03-19 16:10:58,3.675833333,14.96,25.93,98.65,100.09,100
2025-03-19T16:11:08.415,2025-03-19 16:11:08,3.678611111,14.96,25.93,98.61,100.06,100
2025-03-19T16:11:18.369,2025-03-19 16:11:18,3.681388889,14.96,25.93,98.5,99.95,100
2025-03-19T16:11:28.388,2025-03-19 16:11:28,3.684166667,14.96,25.93,98.44,99.88,100
2025-03-19T16:11:38.390,2025-03-19 16:11:38,3.686944445,14.96,25.93,98.57,100.02,100
2025-03-19T16:11:48.392,2025-03-19 16:11:48,3.689722222,14.96,25.93,98.67,100.12,100
2025-03-19T16:11:58.394,2025-03-19 16:11:58,3.6925,14.96,25.93,98.64,100.09,100
2025-03-19T16:12:08.396,2025-03-19 16:12:08,3.695277778,14.96,25.93,98.73,100.17,100
2025-03-19T16:12:18.398,2025-03-19 16:12:18,3.698055556,14.96,25.93,98.44,99.89,100
2025-03-19T16:12:28.416,2025-03-19 16:12:28,3.700833333,14.96,25.93,98.82,100.28,100
2025-03-19T16:12:38.402,2025-03-19 16:12:38,3.703611111,14.96,25.93,98.4,99.85,100
2025-03-19T16:12:48.404,2025-03-19 16:12:48,3.706388889,14.96,25.93,98.44,99.9,100
2025-03-19T16:12:58.406,2025-03-19 16:12:58,3.709166667,14.96,25.93,98.4,99.85,100
2025-03-19T16:13:08.408,2025-03-19 16:13:08,3.711944444,14.96,25.93,98.44,99.9,100
2025-03-19T16:13:18.410,2025-03-19 16:13:18,3.714722222,14.96,25.93,98.64,100.11,100
2025-03-19T16:13:28.412,2025-03-19 16:13:28,3.7175,14.96,25.93,98.57,100.05,100
2025-03-19T16:13:38.436,2025-03-19 16:13:38,3.720277778,14.96,25.93,98.7,100.17,100
2025-03-19T16:13:48.416,2025-03-19 16:13:48,3.723055556,14.96,25.93,98.39,99.85,100
2025-03-19T16:13:58.418,2025-03-19 16:13:58,3.725833333,14.96,25.93,98.52,100,100
2025-03-19T16:14:08.419,2025-03-19 16:14:08,3.728611111,14.96,25.93,98.51,99.98,100
2025-03-19T16:14:18.422,2025-03-19 16:14:18,3.731388889,14.96,25.93,98.4,99.88,100
2025-03-19T16:14:28.442,2025-03-19 16:14:28,3.734166667,14.96,25.93,98.46,99.94,100
2025-03-19T16:14:38.426,2025-03-19 16:14:38,3.736944445,14.96,25.93,98.46,99.95,100
2025-03-19T16:14:48.428,2025-03-19 16:14:48,3.739722222,14.96,25.93,98.36,99.84,100
2025-03-19T16:14:58.446,2025-03-19 16:14:58,3.7425,14.96,25.93,98.73,100.22,100
2025-03-19T16:15:08.448,2025-03-19 16:15:08,3.745277778,14.96,25.93,98.6,100.08,100
2025-03-19T16:15:18.466,2025-03-19 16:15:18,3.748055556,14.96,25.93,98.57,100.06,100
2025-03-19T16:15:28.467,2025-03-19 16:15:28,3.750833333,14.97,25.93,98.35,99.87,100
2025-03-19T16:15:38.454,2025-03-19 16:15:38,3.753611111,14.97,25.93,98.34,99.87,100
2025-03-19T16:15:48.456,2025-03-19 16:15:48,3.756388889,14.97,25.93,98.38,99.9,100
2025-03-19T16:15:58.474,2025-03-19 16:15:58,3.759166667,14.96,25.93,98.75,100.24,100
2025-03-19T16:16:08.477,2025-03-19 16:16:08,3.761944444,14.97,25.93,98.36,99.88,100
2025-03-19T16:16:18.478,2025-03-19 16:16:18,3.764722222,14.97,25.93,98.35,99.88,100
2025-03-19T16:16:28.495,2025-03-19 16:16:28,3.7675,14.97,25.93,98.38,99.91,100
2025-03-19T16:16:38.482,2025-03-19 16:16:38,3.770277778,14.97,25.93,98.55,100.08,100
2025-03-19T16:16:48.484,2025-03-19 16:16:48,3.773055556,14.97,25.93,98.41,99.94,100
2025-03-19T16:16:58.486,2025-03-19 16:16:58,3.775833333,14.97,25.93,98.53,100.06,100
2025-03-19T16:17:08.488,2025-03-19 16:17:08,3.778611111,14.97,25.93,98.49,100.02,100
2025-03-19T16:17:18.489,2025-03-19 16:17:18,3.781388889,14.97,25.93,98.39,99.91,100
2025-03-19T16:17:28.491,2025-03-19 16:17:28,3.784166667,14.97,25.93,98.36,99.88,100
2025-03-19T16:17:38.493,2025-03-19 16:17:38,3.786944445,14.97,25.93,98.48,100.01,100
2025-03-19T16:17:48.495,2025-03-19 16:17:48,3.789722222,14.97,25.93,98.36,99.88,100
2025-03-19T16:17:58.513,2025-03-19 16:17:58,3.7925,14.97,25.93,98.37,99.92,100
2025-03-19T16:18:08.516,2025-03-19 16:18:08,3.795277778,14.97,25.93,98.45,99.98,100
2025-03-19T16:18:18.517,2025-03-19 16:18:18,3.798055556,14.97,25.93,98.33,99.88,100
2025-03-19T16:18:28.519,2025-03-19 16:18:28,3.800833333,14.97,25.93,98.53,100.06,100
2025-03-19T16:18:38.521,2025-03-19 16:18:38,3.803611111,14.97,25.93,98.36,99.88,100
2025-03-19T16:18:48.523,2025-03-19 16:18:48,3.806388889,14.97,25.93,98.53,100.08,100
2025-03-19T16:18:58.526,2025-03-19 16:18:58,3.809166667,14.97,25.93,98.5,100.06,100
2025-03-19T16:19:08.527,2025-03-19 16:19:08,3.811944444,14.97,25.93,98.44,99.99,100
2025-03-19T16:19:18.530,2025-03-19 16:19:18,3.814722222,14.97,25.93,98.31,99.87,100
2025-03-19T16:19:28.532,2025-03-19 16:19:28,3.8175,14.97,25.93,98.36,99.91,100
2025-03-19T16:19:38.534,2025-03-19 16:19:38,3.820277778,14.97,25.93,98.55,100.08,100
2025-03-19T16:19:48.552,2025-03-19 16:19:48,3.823055556,14.97,25.93,98.64,100.17,100
2025-03-19T16:19:58.538,2025-03-19 16:19:58,3.825833333,14.97,25.93,98.51,100.07,100
2025-03-19T16:20:08.540,2025-03-19 16:20:08,3.828611111,14.97,25.93,98.66,100.21,100
2025-03-19T16:20:18.543,2025-03-19 16:20:18,3.831388889,14.97,25.93,98.37,99.94,100
2025-03-19T16:20:28.529,2025-03-19 16:20:28,3.834166667,14.97,25.93,98.47,100.04,100
2025-03-19T16:20:38.531,2025-03-19 16:20:38,3.836944445,14.98,25.93,98.45,100.02,100
2025-03-19T16:20:48.563,2025-03-19 16:20:48,3.839722222,14.98,25.93,98.4,100,100
2025-03-19T16:20:58.533,2025-03-19 16:20:58,3.8425,14.98,25.93,98.31,99.89,100
2025-03-19T16:21:08.535,2025-03-19 16:21:08,3.845277778,14.98,25.93,98.49,100.1,100
2025-03-19T16:21:18.569,2025-03-19 16:21:18,3.848055556,14.98,25.93,98.34,99.93,100
2025-03-19T16:21:28.523,2025-03-19 16:21:28,3.850833333,14.98,25.93,98.43,100.04,100
2025-03-19T16:21:38.541,2025-03-19 16:21:38,3.853611111,14.98,25.93,98.36,99.98,100
2025-03-19T16:21:48.528,2025-03-19 16:21:48,3.856388889,14.98,25.93,98.4,100.01,100
2025-03-19T16:21:58.529,2025-03-19 16:21:58,3.859166667,14.98,25.93,98.28,99.89,100
2025-03-19T16:22:08.531,2025-03-19 16:22:08,3.861944445,14.98,25.93,98.49,100.1,100
2025-03-19T16:22:18.549,2025-03-19 16:22:18,3.864722222,14.98,25.93,98.27,99.88,100
2025-03-19T16:22:28.537,2025-03-19 16:22:28,3.8675,14.98,25.93,98.3,99.91,100
2025-03-19T16:22:38.553,2025-03-19 16:22:38,3.870277778,14.98,25.93,98.44,100.05,100
2025-03-19T16:22:48.539,2025-03-19 16:22:48,3.873055556,14.98,25.93,98.41,100.04,100
2025-03-19T16:22:58.573,2025-03-19 16:22:58,3.875833333,14.99,25.93,98.4,100.05,100
2025-03-19T16:23:08.560,2025-03-19 16:23:08,3.878611111,14.98,25.93,98.28,99.93,100
2025-03-19T16:23:18.545,2025-03-19 16:23:18,3.881388889,14.99,25.93,98.29,99.94,100
2025-03-19T16:23:28.563,2025-03-19 16:23:28,3.884166667,14.99,25.93,98.22,99.87,100
2025-03-19T16:23:38.549,2025-03-19 16:23:38,3.886944445,14.99,25.93,98.35,100.01,100
2025-03-19T16:23:48.552,2025-03-19 16:23:48,3.889722222,14.99,25.93,98.28,99.92,100
2025-03-19T16:23:58.553,2025-03-19 16:23:58,3.8925,14.99,25.93,98.33,99.98,100
2025-03-19T16:24:08.555,2025-03-19 16:24:08,3.895277778,14.99,25.93,98.42,100.09,100
2025-03-19T16:24:18.573,2025-03-19 16:24:18,3.898055556,14.99,25.93,98.23,99.92,100
2025-03-19T16:24:28.559,2025-03-19 16:24:28,3.900833333,14.99,25.93,98.43,100.12,100
2025-03-19T16:24:38.561,2025-03-19 16:24:38,3.903611111,14.99,25.93,98.43,100.12,100
2025-03-19T16:24:48.563,2025-03-19 16:24:48,3.906388889,14.99,25.93,98.48,100.18,100
2025-03-19T16:24:58.571,2025-03-19 16:24:58,3.909166667,14.99,25.93,98.23,99.92,100
2025-03-19T16:25:08.583,2025-03-19 16:25:08,3.911944445,14.99,25.93,98.43,100.12,100
2025-03-19T16:25:18.569,2025-03-19 16:25:18,3.914722222,15,25.93,98.24,99.94,100
2025-03-19T16:25:28.603,2025-03-19 16:25:28,3.9175,15,25.93,98.17,99.89,100
2025-03-19T16:25:38.573,2025-03-19 16:25:38,3.920277778,15,25.93,98.36,100.1,100
2025-03-19T16:25:48.607,2025-03-19 16:25:48,3.923055556,15,25.93,98.19,99.92,100
2025-03-19T16:25:58.593,2025-03-19 16:25:58,3.925833333,15,25.93,98.13,99.88,100
2025-03-19T16:26:08.595,2025-03-19 16:26:08,3.928611111,15,25.93,98.16,99.89,100
2025-03-19T16:26:18.597,2025-03-19 16:26:18,3.931388889,15,25.93,98.17,99.93,100
2025-03-19T16:26:28.599,2025-03-19 16:26:28,3.934166667,15.01,25.93,98.16,99.93,100
2025-03-19T16:26:38.617,2025-03-19 16:26:38,3.936944444,15.01,25.93,98.31,100.08,100
2025-03-19T16:26:48.605,2025-03-19 16:26:48,3.939722222,15.01,25.93,98.39,100.16,100
2025-03-19T16:26:58.637,2025-03-19 16:26:58,3.9425,15.01,25.93,98.23,100.02,100
2025-03-19T16:27:08.607,2025-03-19 16:27:08,3.945277778,15.01,25.93,98.42,100.2,100
2025-03-19T16:27:18.625,2025-03-19 16:27:18,3.948055556,15.01,25.93,98.18,99.99,100
2025-03-19T16:27:28.611,2025-03-19 16:27:28,3.950833333,15.01,25.92,98.28,100.09,100
2025-03-19T16:27:38.613,2025-03-19 16:27:38,3.953611111,15.01,25.92,98.09,99.9,100
2025-03-19T16:27:48.631,2025-03-19 16:27:48,3.956388889,15.02,25.92,98.12,99.97,100
2025-03-19T16:27:58.617,2025-03-19 16:27:58,3.959166667,15.02,25.92,98.05,99.88,100
2025-03-19T16:28:08.635,2025-03-19 16:28:08,3.961944445,15.02,25.92,98.09,99.94,100
2025-03-19T16:28:18.621,2025-03-19 16:28:18,3.964722222,15.02,25.92,98.27,100.13,100
2025-03-19T16:28:28.623,2025-03-19 16:28:28,3.9675,15.02,25.92,98.22,100.08,100
2025-03-19T16:28:38.625,2025-03-19 16:28:38,3.970277778,15.02,25.92,98.15,100,100
2025-03-19T16:28:48.627,2025-03-19 16:28:48,3.973055556,15.02,25.92,98.07,99.92,100
2025-03-19T16:28:58.630,2025-03-19 16:28:58,3.975833333,15.02,25.92,98.01,99.89,100
2025-03-19T16:29:08.648,2025-03-19 16:29:08,3.978611111,15.03,25.92,98.17,100.07,100
2025-03-19T16:29:18.649,2025-03-19 16:29:18,3.981388889,15.02,25.92,98.29,100.16,100
2025-03-19T16:29:28.651,2025-03-19 16:29:28,3.984166667,15.02,25.92,97.99,99.88,100
2025-03-19T16:29:38.653,2025-03-19 16:29:38,3.986944444,15.02,25.92,98.12,100.02,100
2025-03-19T16:29:48.655,2025-03-19 16:29:48,3.989722222,15.03,25.92,98.03,99.94,100
2025-03-19T16:29:58.658,2025-03-19 16:29:58,3.9925,15.03,25.92,97.98,99.91,100
2025-03-19T16:30:08.661,2025-03-19 16:30:08,3.995277778,15.03,25.92,98.09,100,100
2025-03-19T16:30:18.661,2025-03-19 16:30:18,3.998055556,15.03,25.93,98.09,100.03,100
2025-03-19T16:30:28.679,2025-03-19 16:30:28,4.000833333,15.03,25.93,97.98,99.92,100
2025-03-19T16:30:38.665,2025-03-19 16:30:38,4.003611111,15.03,25.93,97.93,99.9,100
2025-03-19T16:30:48.683,2025-03-19 16:30:48,4.006388889,15.03,25.93,98.06,100.02,100
2025-03-19T16:30:58.685,2025-03-19 16:30:58,4.009166667,15.04,25.93,97.93,99.9,100
2025-03-19T16:31:08.671,2025-03-19 16:31:08,4.011944445,15.04,25.93,98.03,100,100
2025-03-19T16:31:18.673,2025-03-19 16:31:18,4.014722222,15.04,25.93,97.98,99.95,100
2025-03-19T16:31:28.676,2025-03-19 16:31:28,4.0175,15.04,25.93,97.93,99.9,100
2025-03-19T16:31:38.678,2025-03-19 16:31:38,4.020277778,15.04,25.93,97.96,99.93,100
2025-03-19T16:31:48.680,2025-03-19 16:31:48,4.023055556,15.04,25.93,97.94,99.91,100
2025-03-19T16:31:58.682,2025-03-19 16:31:58,4.025833333,15.04,25.93,97.98,99.95,100
2025-03-19T16:32:08.700,2025-03-19 16:32:08,4.028611111,15.04,25.93,97.92,99.89,100
