Time,t,t(hr),P,MC_100SCCM_D_Temperature_C,MC_100SCCM_D_Volumetric_Flow_CCM,MC_100SCCM_D_Mass_Flow_SCCM,MC_100SCCM_D_Mass_Flow_Setpoint_SCCM
2025-03-13T07:52:32.646,2025-03-13 07:52:32,19.62916667,15.1,26.84,97.88,99.99,100
2025-03-13T07:52:42.647,2025-03-13 07:52:42,19.63194444,15.1,26.84,97.88,100,100
2025-03-13T07:52:52.652,2025-03-13 07:52:52,19.63472222,15.1,26.83,97.76,99.86,100
2025-03-13T07:53:02.657,2025-03-13 07:53:02,19.6375,15.1,26.83,97.99,100.09,100
2025-03-13T07:53:12.663,2025-03-13 07:53:12,19.64027778,15.1,26.83,97.92,100,100
2025-03-13T07:53:22.668,2025-03-13 07:53:22,19.64305556,15.1,26.83,97.96,100.05,100
2025-03-13T07:53:32.691,2025-03-13 07:53:32,19.64583333,15.1,26.83,97.82,99.9,100
2025-03-13T07:53:42.695,2025-03-13 07:53:42,19.64861111,15.1,26.83,98.01,100.1,100
2025-03-13T07:53:52.700,2025-03-13 07:53:52,19.65138889,15.1,26.83,97.95,100.05,100
2025-03-13T07:54:02.706,2025-03-13 07:54:02,19.65416667,15.1,26.83,97.83,99.94,100
2025-03-13T07:54:12.727,2025-03-13 07:54:12,19.65694444,15.1,26.83,97.9,100.01,100
2025-03-13T07:54:22.749,2025-03-13 07:54:22,19.65972222,15.1,26.82,98.03,100.13,100
2025-03-13T07:54:32.754,2025-03-13 07:54:32,19.6625,15.1,26.82,97.92,100.02,100
2025-03-13T07:54:42.767,2025-03-13 07:54:42,19.66527778,15.1,26.82,97.92,100.01,100
2025-03-13T07:54:52.765,2025-03-13 07:54:52,19.66805556,15.1,26.82,98.05,100.16,100
2025-03-13T07:55:02.771,2025-03-13 07:55:02,19.67083333,15.1,26.82,97.98,100.07,100
2025-03-13T07:55:12.776,2025-03-13 07:55:12,19.67361111,15.1,26.82,97.81,99.9,100
2025-03-13T07:55:22.782,2025-03-13 07:55:22,19.67638889,15.1,26.82,97.78,99.87,100
2025-03-13T07:55:32.788,2025-03-13 07:55:32,19.67916667,15.1,26.82,97.82,99.91,100
2025-03-13T07:55:42.794,2025-03-13 07:55:42,19.68194444,15.1,26.82,98.06,100.16,100
2025-03-13T07:55:52.805,2025-03-13 07:55:52,19.68472222,15.1,26.82,97.81,99.9,100
2025-03-13T07:56:02.804,2025-03-13 07:56:02,19.6875,15.1,26.82,97.96,100.05,100
2025-03-13T07:56:12.809,2025-03-13 07:56:12,19.69027778,15.1,26.81,97.87,99.96,100
2025-03-13T07:56:22.831,2025-03-13 07:56:22,19.69305556,15.1,26.81,97.95,100.04,100
2025-03-13T07:56:32.837,2025-03-13 07:56:32,19.69583333,15.1,26.81,97.7,99.79,100
2025-03-13T07:56:42.842,2025-03-13 07:56:42,19.69861111,15.1,26.81,97.92,100.02,100
2025-03-13T07:56:52.848,2025-03-13 07:56:52,19.70138889,15.1,26.81,98.02,100.11,100
2025-03-13T07:57:02.856,2025-03-13 07:57:02,19.70416667,15.1,26.81,97.85,99.94,100
2025-03-13T07:57:12.874,2025-03-13 07:57:12,19.70694444,15.1,26.81,97.78,99.87,100
2025-03-13T07:57:22.880,2025-03-13 07:57:22,19.70972222,15.1,26.81,97.92,100.02,100
2025-03-13T07:57:32.870,2025-03-13 07:57:32,19.7125,15.1,26.8,97.69,99.79,100
2025-03-13T07:57:42.891,2025-03-13 07:57:42,19.71527778,15.1,26.8,97.94,100.04,100
2025-03-13T07:57:52.897,2025-03-13 07:57:52,19.71805556,15.1,26.8,97.95,100.04,100
2025-03-13T07:58:02.902,2025-03-13 07:58:02,19.72083333,15.1,26.8,97.95,100.05,100
2025-03-13T07:58:12.924,2025-03-13 07:58:12,19.72361111,15.1,26.8,98.09,100.2,100
2025-03-13T07:58:22.914,2025-03-13 07:58:22,19.72638889,15.1,26.8,97.93,100.03,100
2025-03-13T07:58:32.919,2025-03-13 07:58:32,19.72916667,15.1,26.8,97.76,99.85,100
2025-03-13T07:58:42.924,2025-03-13 07:58:42,19.73194444,15.1,26.8,97.93,100.02,100
2025-03-13T07:58:52.930,2025-03-13 07:58:52,19.73472222,15.1,26.8,97.95,100.05,100
2025-03-13T07:59:02.935,2025-03-13 07:59:02,19.7375,15.1,26.8,97.97,100.05,100
2025-03-13T07:59:12.941,2025-03-13 07:59:12,19.74027778,15.1,26.8,97.92,100.02,100
2025-03-13T07:59:22.947,2025-03-13 07:59:22,19.74305556,15.1,26.8,98.11,100.2,100
2025-03-13T07:59:32.968,2025-03-13 07:59:32,19.74583333,15.1,26.8,97.89,99.99,100
2025-03-13T07:59:42.977,2025-03-13 07:59:42,19.74861111,15.1,26.8,97.74,99.83,100
2025-03-13T07:59:53.011,2025-03-13 07:59:53,19.75166667,15.1,26.8,97.96,100.05,100
2025-03-13T08:00:03.000,2025-03-13 08:00:03,19.75444444,15.1,26.8,98.01,100.11,100
2025-03-13T08:00:13.022,2025-03-13 08:00:13,19.75722222,15.1,26.8,97.81,99.9,100
2025-03-13T08:00:23.012,2025-03-13 08:00:23,19.76,15.1,26.8,97.87,99.97,100
2025-03-13T08:00:33.017,2025-03-13 08:00:33,19.76277778,15.1,26.8,97.81,99.9,100
2025-03-13T08:00:43.022,2025-03-13 08:00:43,19.76555556,15.1,26.8,97.85,99.94,100
2025-03-13T08:00:53.032,2025-03-13 08:00:53,19.76833333,15.1,26.8,97.86,99.94,100
2025-03-13T08:01:03.050,2025-03-13 08:01:03,19.77111111,15.1,26.8,97.96,100.04,100
2025-03-13T08:01:13.055,2025-03-13 08:01:13,19.77388889,15.1,26.8,97.86,99.95,100
2025-03-13T08:01:23.076,2025-03-13 08:01:23,19.77666667,15.1,26.8,97.9,100,100
2025-03-13T08:01:33.084,2025-03-13 08:01:33,19.77944444,15.1,26.8,97.92,100.02,100
2025-03-13T08:01:43.094,2025-03-13 08:01:43,19.78222222,15.1,26.8,97.9,100,100
2025-03-13T08:01:53.093,2025-03-13 08:01:53,19.785,15.1,26.8,97.94,100.03,100
2025-03-13T08:02:03.116,2025-03-13 08:02:03,19.78777778,15.1,26.8,97.94,100.03,100
2025-03-13T08:02:13.105,2025-03-13 08:02:13,19.79055556,15.1,26.8,97.92,100.01,100
2025-03-13T08:02:23.126,2025-03-13 08:02:23,19.79333333,15.1,26.8,97.82,99.91,100
2025-03-13T08:02:33.116,2025-03-13 08:02:33,19.79611111,15.1,26.8,97.92,100.01,100
2025-03-13T08:02:43.121,2025-03-13 08:02:43,19.79888889,15.1,26.8,97.92,100,100
2025-03-13T08:02:53.142,2025-03-13 08:02:53,19.80166667,15.1,26.8,97.9,99.98,100
2025-03-13T08:03:03.147,2025-03-13 08:03:03,19.80444444,15.1,26.8,97.97,100.04,100
2025-03-13T08:03:13.153,2025-03-13 08:03:13,19.80722222,15.1,26.8,97.93,100.02,100
2025-03-13T08:03:23.174,2025-03-13 08:03:23,19.81,15.1,26.8,98.09,100.19,100
2025-03-13T08:03:33.187,2025-03-13 08:03:33,19.81277778,15.1,26.79,97.81,99.93,100
2025-03-13T08:03:43.186,2025-03-13 08:03:43,19.81555556,15.1,26.79,98.1,100.21,100
2025-03-13T08:03:53.197,2025-03-13 08:03:53,19.81833333,15.1,26.79,97.78,99.87,100
2025-03-13T08:04:03.197,2025-03-13 08:04:03,19.82111111,15.1,26.79,97.85,99.97,100
2025-03-13T08:04:13.202,2025-03-13 08:04:13,19.82388889,15.1,26.79,97.9,100.01,100
2025-03-13T08:04:23.209,2025-03-13 08:04:23,19.82666667,15.1,26.79,97.97,100.08,100
2025-03-13T08:04:33.214,2025-03-13 08:04:33,19.82944444,15.1,26.79,97.94,100.04,100
2025-03-13T08:04:43.219,2025-03-13 08:04:43,19.83222222,15.1,26.79,98.06,100.17,100
2025-03-13T08:04:53.225,2025-03-13 08:04:53,19.835,15.1,26.79,97.92,100.02,100
2025-03-13T08:05:03.246,2025-03-13 08:05:03,19.83777778,15.1,26.79,98.08,100.16,100
2025-03-13T08:05:13.276,2025-03-13 08:05:13,19.84055556,15.1,26.79,97.9,99.99,100
2025-03-13T08:05:23.257,2025-03-13 08:05:23,19.84333333,15.1,26.79,97.98,100.09,100
2025-03-13T08:05:33.262,2025-03-13 08:05:33,19.84611111,15.1,26.79,97.99,100.09,100
2025-03-13T08:05:43.268,2025-03-13 08:05:43,19.84888889,15.1,26.79,97.9,100,100
2025-03-13T08:05:53.278,2025-03-13 08:05:53,19.85166667,15.1,26.79,98.05,100.15,100
2025-03-13T08:06:03.279,2025-03-13 08:06:03,19.85444444,15.1,26.79,98.04,100.14,100
2025-03-13T08:06:13.285,2025-03-13 08:06:13,19.85722222,15.1,26.79,97.93,100.03,100
2025-03-13T08:06:23.291,2025-03-13 08:06:23,19.86,15.1,26.79,97.88,100,100
2025-03-13T08:06:33.312,2025-03-13 08:06:33,19.86277778,15.1,26.79,97.9,100,100
2025-03-13T08:06:43.317,2025-03-13 08:06:43,19.86555556,15.1,26.79,97.99,100.09,100
2025-03-13T08:06:53.324,2025-03-13 08:06:53,19.86833333,15.1,26.79,97.93,100.03,100
2025-03-13T08:07:03.329,2025-03-13 08:07:03,19.87111111,15.1,26.79,97.94,100.04,100
2025-03-13T08:07:13.318,2025-03-13 08:07:13,19.87388889,15.1,26.79,97.83,99.94,100
2025-03-13T08:07:23.323,2025-03-13 08:07:23,19.87666667,15.1,26.79,97.77,99.86,100
2025-03-13T08:07:33.329,2025-03-13 08:07:33,19.87944444,15.1,26.79,97.8,99.9,100
2025-03-13T08:07:43.357,2025-03-13 08:07:43,19.88222222,15.1,26.79,97.66,99.76,100
2025-03-13T08:07:53.372,2025-03-13 08:07:53,19.885,15.1,26.79,97.88,99.98,100
2025-03-13T08:08:03.378,2025-03-13 08:08:03,19.88777778,15.1,26.79,97.71,99.81,100
2025-03-13T08:08:13.384,2025-03-13 08:08:13,19.89055556,15.1,26.79,97.86,99.96,100
2025-03-13T08:08:23.405,2025-03-13 08:08:23,19.89333333,15.1,26.79,97.8,99.89,100
2025-03-13T08:08:33.411,2025-03-13 08:08:33,19.89611111,15.1,26.79,97.8,99.91,100
2025-03-13T08:08:43.400,2025-03-13 08:08:43,19.89888889,15.1,26.79,97.92,100.03,100
2025-03-13T08:08:53.422,2025-03-13 08:08:53,19.90166667,15.1,26.79,98.08,100.19,100
2025-03-13T08:09:03.411,2025-03-13 08:09:03,19.90444444,15.1,26.79,97.82,99.92,100
2025-03-13T08:09:13.432,2025-03-13 08:09:13,19.90722222,15.1,26.79,97.79,99.9,100
2025-03-13T08:09:23.438,2025-03-13 08:09:23,19.91,15.1,26.79,97.9,100,100
2025-03-13T08:09:33.444,2025-03-13 08:09:33,19.91277778,15.1,26.79,97.75,99.87,100
2025-03-13T08:09:43.465,2025-03-13 08:09:43,19.91555556,15.1,26.79,97.93,100.03,100
2025-03-13T08:09:53.470,2025-03-13 08:09:53,19.91833333,15.1,26.79,97.93,100.03,100
2025-03-13T08:10:03.476,2025-03-13 08:10:03,19.92111111,15.1,26.79,97.87,99.98,100
2025-03-13T08:10:13.481,2025-03-13 08:10:13,19.92388889,15.1,26.79,97.88,99.98,100
2025-03-13T08:10:23.487,2025-03-13 08:10:23,19.92666667,15.1,26.79,98.04,100.15,100
2025-03-13T08:10:33.492,2025-03-13 08:10:33,19.92944444,15.1,26.79,97.96,100.06,100
2025-03-13T08:10:43.498,2025-03-13 08:10:43,19.93222222,15.1,26.79,97.86,99.96,100
2025-03-13T08:10:53.505,2025-03-13 08:10:53,19.935,15.1,26.79,97.91,100.02,100
2025-03-13T08:11:03.509,2025-03-13 08:11:03,19.93777778,15.1,26.79,97.85,99.95,100
2025-03-13T08:11:13.514,2025-03-13 08:11:13,19.94055556,15.1,26.79,98.07,100.18,100
2025-03-13T08:11:23.520,2025-03-13 08:11:23,19.94333333,15.1,26.79,97.82,99.93,100
2025-03-13T08:11:33.541,2025-03-13 08:11:33,19.94611111,15.1,26.79,97.88,99.98,100
2025-03-13T08:11:43.563,2025-03-13 08:11:43,19.94888889,15.1,26.79,97.85,99.95,100
2025-03-13T08:11:53.569,2025-03-13 08:11:53,19.95166667,15.1,26.8,97.96,100.05,100
2025-03-13T08:12:03.574,2025-03-13 08:12:03,19.95444444,15.1,26.8,98.08,100.19,100
2025-03-13T08:12:13.579,2025-03-13 08:12:13,19.95722222,15.1,26.8,97.72,99.81,100
2025-03-13T08:12:23.585,2025-03-13 08:12:23,19.96,15.1,26.8,98.06,100.16,100
2025-03-13T08:12:33.607,2025-03-13 08:12:33,19.96277778,15.1,26.8,97.73,99.82,100
2025-03-13T08:12:43.596,2025-03-13 08:12:43,19.96555556,15.1,26.8,97.81,99.94,100
2025-03-13T08:12:53.633,2025-03-13 08:12:53,19.96833333,15.1,26.8,98.05,100.15,100
2025-03-13T08:13:03.622,2025-03-13 08:13:03,19.97111111,15.1,26.8,97.98,100.08,100
2025-03-13T08:13:13.644,2025-03-13 08:13:13,19.97388889,15.1,26.8,98.07,100.17,100
2025-03-13T08:13:23.633,2025-03-13 08:13:23,19.97666667,15.1,26.8,97.86,99.96,100
2025-03-13T08:13:33.639,2025-03-13 08:13:33,19.97944444,15.1,26.8,97.92,100.03,100
2025-03-13T08:13:43.644,2025-03-13 08:13:43,19.98222222,15.1,26.8,97.99,100.09,100
2025-03-13T08:13:53.650,2025-03-13 08:13:53,19.985,15.1,26.8,97.69,99.79,100
2025-03-13T08:14:03.671,2025-03-13 08:14:03,19.98777778,15.1,26.8,98.06,100.16,100
2025-03-13T08:14:13.677,2025-03-13 08:14:13,19.99055556,15.1,26.8,97.85,99.97,100
2025-03-13T08:14:23.700,2025-03-13 08:14:23,19.99333333,15.1,26.8,98.11,100.21,100
2025-03-13T08:14:33.703,2025-03-13 08:14:33,19.99611111,15.1,26.8,97.95,100.05,100
2025-03-13T08:14:43.725,2025-03-13 08:14:43,19.99888889,15.1,26.8,97.92,100.02,100
2025-03-13T08:14:53.716,2025-03-13 08:14:53,20.00166667,15.1,26.8,97.89,100,100
2025-03-13T08:15:03.736,2025-03-13 08:15:03,20.00444444,15.1,26.8,97.84,99.96,100
2025-03-13T08:15:13.725,2025-03-13 08:15:13,20.00722222,15.1,26.8,97.78,99.87,100
2025-03-13T08:15:23.730,2025-03-13 08:15:23,20.01,15.1,26.8,97.76,99.88,100
2025-03-13T08:15:33.736,2025-03-13 08:15:33,20.01277778,15.1,26.8,97.84,99.95,100
2025-03-13T08:15:43.741,2025-03-13 08:15:43,20.01555556,15.1,26.8,97.83,99.95,100
2025-03-13T08:15:53.747,2025-03-13 08:15:53,20.01833333,15.1,26.8,97.86,99.96,100
2025-03-13T08:16:03.768,2025-03-13 08:16:03,20.02111111,15.1,26.8,98.08,100.19,100
2025-03-13T08:16:13.774,2025-03-13 08:16:13,20.02388889,15.1,26.8,97.68,99.81,100
2025-03-13T08:16:23.795,2025-03-13 08:16:23,20.02666667,15.1,26.8,97.95,100.05,100
2025-03-13T08:16:33.804,2025-03-13 08:16:33,20.02944444,15.1,26.8,97.68,99.81,100
2025-03-13T08:16:43.822,2025-03-13 08:16:43,20.03222222,15.1,26.8,97.83,99.94,100
2025-03-13T08:16:53.829,2025-03-13 08:16:53,20.035,15.1,26.8,98.07,100.19,100
2025-03-13T08:17:03.833,2025-03-13 08:17:03,20.03777778,15.11,26.8,97.89,100.02,100
2025-03-13T08:17:13.838,2025-03-13 08:17:13,20.04055556,15.1,26.81,97.85,99.98,100
2025-03-13T08:17:23.860,2025-03-13 08:17:23,20.04333333,15.1,26.81,97.89,100,100
2025-03-13T08:17:33.881,2025-03-13 08:17:33,20.04611111,15.1,26.81,97.94,100.04,100
2025-03-13T08:17:43.871,2025-03-13 08:17:43,20.04888889,15.1,26.81,97.85,99.95,100
2025-03-13T08:17:53.876,2025-03-13 08:17:53,20.05166667,15.1,26.81,97.93,100.05,100
2025-03-13T08:18:03.882,2025-03-13 08:18:03,20.05444444,15.1,26.81,97.75,99.86,100
2025-03-13T08:18:13.904,2025-03-13 08:18:13,20.05722222,15.1,26.81,97.88,99.99,100
2025-03-13T08:18:23.909,2025-03-13 08:18:23,20.06,15.1,26.81,97.95,100.06,100
2025-03-13T08:18:33.915,2025-03-13 08:18:33,20.06277778,15.1,26.81,98.04,100.18,100
2025-03-13T08:18:43.936,2025-03-13 08:18:43,20.06555556,15.1,26.81,97.93,100.03,100
2025-03-13T08:18:53.941,2025-03-13 08:18:53,20.06833333,15.1,26.81,97.93,100.05,100
2025-03-13T08:19:03.947,2025-03-13 08:19:03,20.07111111,15.1,26.81,97.92,100.05,100
2025-03-13T08:19:13.984,2025-03-13 08:19:13,20.07388889,15.1,26.81,97.86,99.99,100
2025-03-13T08:19:23.989,2025-03-13 08:19:23,20.07666667,15.1,26.81,97.75,99.87,100
2025-03-13T08:19:33.979,2025-03-13 08:19:33,20.07944444,15.1,26.81,97.65,99.78,100
2025-03-13T08:19:43.984,2025-03-13 08:19:43,20.08222222,15.11,26.81,97.85,99.98,100
2025-03-13T08:19:53.990,2025-03-13 08:19:53,20.085,15.1,26.81,97.9,100,100
2025-03-13T08:20:03.995,2025-03-13 08:20:03,20.08777778,15.1,26.81,97.92,100.05,100
2025-03-13T08:20:14.017,2025-03-13 08:20:14,20.09083333,15.1,26.81,97.77,99.87,100
2025-03-13T08:20:24.023,2025-03-13 08:20:24,20.09361111,15.1,26.81,97.98,100.09,100
2025-03-13T08:20:34.028,2025-03-13 08:20:34,20.09638889,15.1,26.81,97.93,100.04,100
2025-03-13T08:20:44.018,2025-03-13 08:20:44,20.09916667,15.1,26.82,97.91,100.03,100
2025-03-13T08:20:54.023,2025-03-13 08:20:54,20.10194444,15.1,26.82,97.95,100.04,100
2025-03-13T08:21:04.029,2025-03-13 08:21:04,20.10472222,15.1,26.82,97.84,99.95,100
2025-03-13T08:21:14.035,2025-03-13 08:21:14,20.1075,15.1,26.81,97.89,100.01,100
2025-03-13T08:21:24.040,2025-03-13 08:21:24,20.11027778,15.1,26.81,97.95,100.06,100
2025-03-13T08:21:34.045,2025-03-13 08:21:34,20.11305556,15.1,26.81,97.93,100.03,100
2025-03-13T08:21:44.051,2025-03-13 08:21:44,20.11583333,15.1,26.81,97.94,100.06,100
2025-03-13T08:21:54.072,2025-03-13 08:21:54,20.11861111,15.1,26.81,97.66,99.75,100
2025-03-13T08:22:04.094,2025-03-13 08:22:04,20.12138889,15.1,26.81,97.84,99.95,100
2025-03-13T08:22:14.067,2025-03-13 08:22:14,20.12416667,15.1,26.81,97.83,99.94,100
2025-03-13T08:22:24.104,2025-03-13 08:22:24,20.12694444,15.1,26.81,97.9,100.03,100
2025-03-13T08:22:34.078,2025-03-13 08:22:34,20.12972222,15.1,26.81,97.76,99.85,100
2025-03-13T08:22:44.084,2025-03-13 08:22:44,20.1325,15.1,26.81,97.93,100.03,100
2025-03-13T08:22:54.105,2025-03-13 08:22:54,20.13527778,15.1,26.81,97.8,99.9,100
2025-03-13T08:23:04.127,2025-03-13 08:23:04,20.13805556,15.1,26.81,97.7,99.79,100
2025-03-13T08:23:14.149,2025-03-13 08:23:14,20.14083333,15.1,26.81,97.76,99.87,100
2025-03-13T08:23:24.122,2025-03-13 08:23:24,20.14361111,15.1,26.81,97.92,100.04,100
2025-03-13T08:23:34.128,2025-03-13 08:23:34,20.14638889,15.1,26.81,97.92,100.04,100
2025-03-13T08:23:44.150,2025-03-13 08:23:44,20.14916667,15.1,26.81,98.08,100.18,100
2025-03-13T08:23:54.155,2025-03-13 08:23:54,20.15194444,15.1,26.81,98.09,100.18,100
2025-03-13T08:24:04.168,2025-03-13 08:24:04,20.15472222,15.1,26.81,97.84,99.93,100
2025-03-13T08:24:14.198,2025-03-13 08:24:14,20.1575,15.1,26.81,98.05,100.15,100
2025-03-13T08:24:24.171,2025-03-13 08:24:24,20.16027778,15.1,26.81,97.73,99.83,100
2025-03-13T08:24:34.177,2025-03-13 08:24:34,20.16305556,15.1,26.81,97.87,99.96,100
2025-03-13T08:24:44.198,2025-03-13 08:24:44,20.16583333,15.1,26.81,97.99,100.08,100
2025-03-13T08:24:54.203,2025-03-13 08:24:54,20.16861111,15.1,26.81,97.87,99.96,100
2025-03-13T08:25:04.225,2025-03-13 08:25:04,20.17138889,15.1,26.81,97.89,100,100
2025-03-13T08:25:14.215,2025-03-13 08:25:14,20.17416667,15.1,26.81,97.71,99.8,100
2025-03-13T08:25:24.220,2025-03-13 08:25:24,20.17694444,15.1,26.81,97.97,100.07,100
2025-03-13T08:25:34.242,2025-03-13 08:25:34,20.17972222,15.1,26.81,97.82,99.91,100
2025-03-13T08:25:44.272,2025-03-13 08:25:44,20.1825,15.1,26.81,97.72,99.82,100
2025-03-13T08:25:54.269,2025-03-13 08:25:54,20.18527778,15.1,26.81,97.98,100.07,100
2025-03-13T08:26:04.290,2025-03-13 08:26:04,20.18805556,15.1,26.81,97.93,100.03,100
2025-03-13T08:26:14.296,2025-03-13 08:26:14,20.19083333,15.1,26.81,97.96,100.06,100
2025-03-13T08:26:24.301,2025-03-13 08:26:24,20.19361111,15.1,26.81,97.83,99.92,100
2025-03-13T08:26:34.312,2025-03-13 08:26:34,20.19638889,15.1,26.81,98.07,100.18,100
2025-03-13T08:26:44.313,2025-03-13 08:26:44,20.19916667,15.1,26.81,97.9,100.02,100
2025-03-13T08:26:54.318,2025-03-13 08:26:54,20.20194444,15.1,26.81,97.85,99.95,100
2025-03-13T08:27:04.340,2025-03-13 08:27:04,20.20472222,15.1,26.81,97.91,100.01,100
2025-03-13T08:27:14.329,2025-03-13 08:27:14,20.2075,15.1,26.81,98.01,100.11,100
2025-03-13T08:27:24.350,2025-03-13 08:27:24,20.21027778,15.1,26.81,97.86,99.95,100
2025-03-13T08:27:34.356,2025-03-13 08:27:34,20.21305556,15.1,26.81,97.79,99.9,100
2025-03-13T08:27:44.377,2025-03-13 08:27:44,20.21583333,15.1,26.81,97.88,99.98,100
2025-03-13T08:27:54.383,2025-03-13 08:27:54,20.21861111,15.1,26.81,97.77,99.88,100
2025-03-13T08:28:04.388,2025-03-13 08:28:04,20.22138889,15.1,26.81,97.94,100.04,100
2025-03-13T08:28:14.410,2025-03-13 08:28:14,20.22416667,15.1,26.81,98.05,100.17,100
2025-03-13T08:28:24.399,2025-03-13 08:28:24,20.22694444,15.1,26.81,97.8,99.89,100
2025-03-13T08:28:34.427,2025-03-13 08:28:34,20.22972222,15.1,26.81,97.96,100.05,100
2025-03-13T08:28:44.426,2025-03-13 08:28:44,20.2325,15.1,26.81,97.89,100.01,100
2025-03-13T08:28:54.431,2025-03-13 08:28:54,20.23527778,15.1,26.81,97.89,99.98,100
2025-03-13T08:29:04.453,2025-03-13 08:29:04,20.23805556,15.1,26.81,98.02,100.12,100
2025-03-13T08:29:14.442,2025-03-13 08:29:14,20.24083333,15.1,26.81,98.06,100.17,100
2025-03-13T08:29:24.448,2025-03-13 08:29:24,20.24361111,15.1,26.81,97.76,99.88,100
2025-03-13T08:29:34.469,2025-03-13 08:29:34,20.24638889,15.1,26.81,97.75,99.84,100
2025-03-13T08:29:44.475,2025-03-13 08:29:44,20.24916667,15.1,26.81,98.03,100.13,100
2025-03-13T08:29:54.484,2025-03-13 08:29:54,20.25194444,15.1,26.81,97.93,100.04,100
2025-03-13T08:30:04.470,2025-03-13 08:30:04,20.25472222,15.1,26.81,97.81,99.91,100
2025-03-13T08:30:14.475,2025-03-13 08:30:14,20.2575,15.1,26.81,97.83,99.96,100
2025-03-13T08:30:24.481,2025-03-13 08:30:24,20.26027778,15.1,26.81,98.01,100.12,100
2025-03-13T08:30:34.488,2025-03-13 08:30:34,20.26305556,15.1,26.81,97.93,100.04,100
2025-03-13T08:30:44.492,2025-03-13 08:30:44,20.26583333,15.1,26.81,97.75,99.86,100
2025-03-13T08:30:54.498,2025-03-13 08:30:54,20.26861111,15.1,26.81,97.91,100.04,100
2025-03-13T08:31:04.503,2025-03-13 08:31:04,20.27138889,15.1,26.81,97.91,100.04,100
2025-03-13T08:31:14.509,2025-03-13 08:31:14,20.27416667,15.1,26.81,97.94,100.06,100
2025-03-13T08:31:24.530,2025-03-13 08:31:24,20.27694444,15.1,26.81,98.04,100.18,100
2025-03-13T08:31:34.536,2025-03-13 08:31:34,20.27972222,15.1,26.81,98.06,100.19,100
2025-03-13T08:31:44.546,2025-03-13 08:31:44,20.2825,15.1,26.81,97.91,100.02,100
2025-03-13T08:31:54.538,2025-03-13 08:31:54,20.28527778,15.1,26.81,97.92,100.03,100
2025-03-13T08:32:04.552,2025-03-13 08:32:04,20.28805556,15.1,26.81,98.01,100.13,100
2025-03-13T08:32:14.542,2025-03-13 08:32:14,20.29083333,15.11,26.81,97.88,100.01,100
2025-03-13T08:32:24.564,2025-03-13 08:32:24,20.29361111,15.1,26.81,97.79,99.92,100
2025-03-13T08:32:34.569,2025-03-13 08:32:34,20.29638889,15.1,26.81,98.05,100.15,100
2025-03-13T08:32:44.574,2025-03-13 08:32:44,20.29916667,15.1,26.82,97.93,100.04,100
2025-03-13T08:32:54.580,2025-03-13 08:32:54,20.30194444,15.1,26.82,97.84,99.97,100
2025-03-13T08:33:04.586,2025-03-13 08:33:04,20.30472222,15.1,26.82,98.04,100.15,100
2025-03-13T08:33:14.591,2025-03-13 08:33:14,20.3075,15.1,26.82,97.94,100.05,100
2025-03-13T08:33:24.596,2025-03-13 08:33:24,20.31027778,15.1,26.82,97.8,99.92,100
2025-03-13T08:33:34.602,2025-03-13 08:33:34,20.31305556,15.1,26.82,97.8,99.9,100
2025-03-13T08:33:44.607,2025-03-13 08:33:44,20.31583333,15.1,26.82,98.05,100.18,100
2025-03-13T08:33:54.629,2025-03-13 08:33:54,20.31861111,15.1,26.82,97.91,100.04,100
2025-03-13T08:34:04.634,2025-03-13 08:34:04,20.32138889,15.11,26.82,97.88,100.01,100
2025-03-13T08:34:14.640,2025-03-13 08:34:14,20.32416667,15.1,26.82,97.9,100.03,100
2025-03-13T08:34:24.646,2025-03-13 08:34:24,20.32694444,15.11,26.82,97.87,100,100
2025-03-13T08:34:34.651,2025-03-13 08:34:34,20.32972222,15.1,26.82,97.96,100.09,100
2025-03-13T08:34:44.657,2025-03-13 08:34:44,20.3325,15.11,26.82,97.85,99.97,100
2025-03-13T08:34:54.662,2025-03-13 08:34:54,20.33527778,15.11,26.82,97.67,99.79,100
2025-03-13T08:35:04.668,2025-03-13 08:35:04,20.33805556,15.1,26.82,97.86,99.99,100
2025-03-13T08:35:14.673,2025-03-13 08:35:14,20.34083333,15.1,26.82,97.84,99.96,100
2025-03-13T08:35:24.679,2025-03-13 08:35:24,20.34361111,15.1,26.82,97.93,100.06,100
2025-03-13T08:35:34.684,2025-03-13 08:35:34,20.34638889,15.1,26.82,97.82,99.95,100
2025-03-13T08:35:44.689,2025-03-13 08:35:44,20.34916667,15.1,26.83,97.75,99.88,100
2025-03-13T08:35:54.699,2025-03-13 08:35:54,20.35194444,15.1,26.83,97.79,99.92,100
2025-03-13T08:36:04.701,2025-03-13 08:36:04,20.35472222,15.11,26.83,97.86,99.98,100
2025-03-13T08:36:14.706,2025-03-13 08:36:14,20.3575,15.1,26.83,97.88,100.01,100
2025-03-13T08:36:24.712,2025-03-13 08:36:24,20.36027778,15.1,26.83,97.85,99.98,100
2025-03-13T08:36:34.718,2025-03-13 08:36:34,20.36305556,15.1,26.83,97.91,100.03,100
2025-03-13T08:36:44.723,2025-03-13 08:36:44,20.36583333,15.1,26.83,97.87,99.96,100
2025-03-13T08:36:54.744,2025-03-13 08:36:54,20.36861111,15.1,26.83,97.76,99.86,100
2025-03-13T08:37:04.734,2025-03-13 08:37:04,20.37138889,15.1,26.83,97.95,100.08,100
